ID,tweet,clean_tweet,target,prob,y_hat
1534,wow! this is what blogging is about! ððð ,wow blogging,1.0,0.3342147,0
4375,1X - The yellow tower by Gilbert Claes http://t.co/qc5IF6G4fG,1x yellow tower gilbe  claes  tcoqc5if6g4fg,0.0,0.11844406,0
1182,@user  ramadan to u my only favourite player,ramadan u favourite player,0.0,0.21413721,0
2851,@user #obama suppoing #communism+#islam which is another as deadly ideology isn't 'bout #race-only suppoing #nazi=â¦ ,suppoing deadly ideology isnt bout suppoing,1.0,0.5198717,1
6085,RT @RayyyZoR: I call this the 100gram sugar delight or a Heart Attack. It's a #PopTart #Twinkie &amp; a #HoneyBun http://t.co/s6ZnLVlvLI,  100gram sugar delight hea  attack    tcos6znlvlvli,0.0,0.25418115,0
2992,@Campos_uli is a fag #hesgay,fag,1.0,0.43913105,0
1316,mebritneyhope - na: #wet #kinky #nasty #nude #snapshot   #porn #sexy #horny #naughty #young #hot #shy #x... ,mebritneyhope na,0.0,0.35686505,0
3498,Free that hoe &#128175;,free hoe,1.0,0.37471032,0
1833,#manipur #ndtv #timenow #samachar #zeenews #dordarshan  #genocide  what would be the reaction of the... ,reaction,1.0,0.5085807,1
2642,"@user you anti-whites brag about our ""inevitable brown future"" then scream """" when we oppose it. you're pushing #whitegenocide.",antiwhites brag inevitable brown future scream oppose youre pushing,1.0,0.6480333,1
6608,Someone come take these brownies away from me before I eat the whole pan!,come brownies away eat pan,0.0,0.2408863,0
712,finally on the 300!!!!! #florida #newyork #holiday #summer   ,finally 300,0.0,0.46682408,1
5872,RT @FunnyJokeBook: I hope I made these pot brownies right http://t.co/iDDDHPPjiu,  hope pot brownies right  tcoidddhppjiu,0.0,0.1525595,0
2723,#italians weren't coming from a country were women were stoned and they didn't entered #illegally. pro-#immigrant bâ¦ ,werent coming country women stoned didnt entered pro b,1.0,0.1941513,0
5771,RT @BigJonBul: The stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig&#8230;,  stars wink knowingly smile lovers kissing secluded bridge balmy autumn nig,0.0,0.05025905,0
266,#dwd #wetterwarnung starkes #gewitter in #schwandorfchwandorf 18.06. 13:01 - 18.06. 15:00    #warnung #wetter,starkes 1806 1301 1806 1500,0.0,0.24405387,0
3847,RT @____Chelleeee: Been Trynna catch up Witchu pussy &#128299;,  trynna catch witchu pussy,1.0,0.45168722,1
6221,"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball.",  actor charlie sheen bought 2600 seats angels baseball game hopes catching home run ball,0.0,0.0932123,0
1551,@user pay of #rich #white  #snobs  via @user #tcot #tpc,pay,1.0,0.54902256,1
4505,@Hovaa_ your pet zebra. stripey?,pet zebra stripey,0.0,0.13363606,0
790,orlando alligator: body of boy seized by alligator found   ,orlando alligator body boy seized alligator found,0.0,0.1773286,0
6826,Why is all these artist and new ones making so much trash?,a ist new ones making trash,0.0,0.51667184,1
4021,"This bitch literally just said ""normal people shouldn't work out in this gym because so many body builders workout here""",bitch literally said normal people shouldnt work gym body builders workout,1.0,0.5985655,1
